trialIndex	stimulus	isAnimate	left_option	right_option	response	response_time	xTrajectory	yTrajectory	tTrajectory
51	岛屿	False	animate	inanimate	right	1.052	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 28.0, 61.0, 72.0, 75.0, 77.0, 80.0, 80.0, 72.0, 33.0, -17.0, -104.0, -173.0, -261.0, -356.0, -447.0, -506.0, -521.0, -521.0, -521.0, -521.0, -521.0, -524.0, -551.0, -564.0, -565.0, -552.0, -463.0, -296.0, 56.0, 181.0, 453.0, 693.0, 929.0, 958.0, 959.0, 959.0, 959.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -491.0, -492.0, -492.0, -492.0, -492.0, -493.0, -493.0, -493.0, -493.0, -493.0, -493.0, -493.0, -493.0, -493.0, -481.0, -469.0, -454.0, -439.0, -418.0, -394.0, -349.0, -275.0, -197.0, -77.0, 4.0, 83.0, 164.0, 241.0, 291.0, 311.0, 324.0, 333.0, 337.0, 343.0, 345.0, 350.0, 352.0, 353.0, 359.0, 376.0, 400.0, 452.0, 464.0, 502.0, 534.0, 540.0, 540.0, 540.0, 540.0, 540.0]	[0.015939638658892363, 0.021032668999396265, 0.030182101181708276, 0.04844990425044671, 0.06525270588463172, 0.07995665067574009, 0.09845656022662297, 0.11497537279501557, 0.13041727960808203, 0.14834545634221286, 0.1652789885411039, 0.1801809064927511, 0.19847635756013915, 0.2150890367338434, 0.23046062892535701, 0.2483625229797326, 0.2653527164948173, 0.28174011583905667, 0.29859718948137015, 0.3148753622081131, 0.33046506624668837, 0.3481884431093931, 0.36535100982291624, 0.38020411715842783, 0.3985132215311751, 0.41505149006843567, 0.43046745558967814, 0.44834272569278255, 0.4653479378321208, 0.4802334717824124, 0.49855657084845006, 0.5148613675846718, 0.5303923623287119, 0.5483157603885047, 0.5652213032590225, 0.5802269864361733, 0.5984169656294398, 0.6150351060787216, 0.6303886076784693, 0.6483150777057745, 0.6651322153629735, 0.6802580477669835, 0.6985207308316603, 0.7147388290031813, 0.7303841703105718, 0.7482085817609914, 0.7651721513248049, 0.7801751038641669, 0.7984708962030709, 0.8149511381634511, 0.8303848530049436, 0.8480590779217891, 0.8652165246312506, 0.879981909354683, 0.8985818294459023, 0.9146589571028017, 0.930434346315451, 0.9483031310373917, 0.9651731753256172, 0.9802041171351448, 0.9985395041876473, 1.0151532073505223, 1.0303845116868615, 1.0482908430276439]
52	诗人	True	inanimate	animate	right	0.965	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -4.0, -5.0, -6.0, -6.0, -6.0, -1.0, 26.0, 70.0, 112.0, 268.0, 389.0, 514.0, 628.0, 722.0, 779.0, 811.0, 812.0, 812.0, 812.0, 812.0, 812.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -488.0, -485.0, -483.0, -483.0, -481.0, -478.0, -459.0, -417.0, -379.0, -252.0, -151.0, -51.0, 57.0, 172.0, 275.0, 389.0, 403.0, 434.0, 455.0, 457.0, 457.0]	[0.007867112231906503, 0.012578532216139138, 0.01664995274040848, 0.032716499001253396, 0.0491018503671512, 0.06449767720187083, 0.08248080854536965, 0.09926654351875186, 0.11426949605811387, 0.13263014174299315, 0.14911823434522375, 0.1645007492043078, 0.18250060587888584, 0.19929897016845644, 0.21428519737673923, 0.23257040843600407, 0.2491110663395375, 0.2644959705648944, 0.28248251520562917, 0.2992692742263898, 0.3143039707210846, 0.33259532577358186, 0.34909195167711005, 0.36450621054973453, 0.3824944618390873, 0.399308527528774, 0.41420805611414835, 0.43270591768668965, 0.4489492744905874, 0.4645795971737243, 0.4824521365808323, 0.4992266075569205, 0.514285538753029, 0.5325833791284822, 0.5491230129846372, 0.5644809518707916, 0.582475688541308, 0.5992894128430635, 0.6142804187256843, 0.6326782696996816, 0.6490711303777061, 0.664510989212431, 0.6825033365166746, 0.6992644955753349, 0.7142701787524857, 0.7325120405294001, 0.7490445064031519, 0.7643867440056056, 0.7821633688290603, 0.7992706395452842, 0.8139797043404542, 0.8323662913171574, 0.8489458611584269, 0.8644608132308349, 0.8823207233217545, 0.8992091995896772, 0.914310114691034, 0.9326516457367688]
53	电线	False	animate	inanimate	right	1.001	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, -1.0, -9.0, -22.0, -42.0, -66.0, -75.0, -75.0, -72.0, -68.0, -61.0, -61.0, -61.0, -61.0, -64.0, -71.0, -85.0, -116.0, -177.0, -327.0, -428.0, -462.0, -505.0, -514.0, -514.0, -514.0, -487.0, -364.0, -175.0, 65.0, 329.0, 686.0, 864.0, 925.0, 959.0, 959.0, 959.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -494.0, -501.0, -503.0, -511.0, -516.0, -518.0, -518.0, -518.0, -518.0, -518.0, -518.0, -518.0, -518.0, -517.0, -517.0, -512.0, -508.0, -498.0, -487.0, -468.0, -443.0, -406.0, -357.0, -322.0, -281.0, -250.0, -228.0, -173.0, -140.0, -109.0, -85.0, -66.0, -47.0, -24.0, 15.0, 64.0, 153.0, 208.0, 228.0, 255.0, 260.0, 260.0, 260.0, 264.0, 268.0, 268.0, 272.0, 279.0, 320.0, 347.0, 357.0, 389.0, 394.0, 397.0]	[0.008483218378387392, 0.012803470715880394, 0.017475978704169393, 0.03387805540114641, 0.050306073389947414, 0.06568210292607546, 0.08364919159794226, 0.10046940122265369, 0.11546382040251046, 0.13382651406573132, 0.15028320404235274, 0.165722721547354, 0.1836014049476944, 0.20049704919802025, 0.21545528707792982, 0.2337370848399587, 0.2502886653528549, 0.2656715215998702, 0.28359184763394296, 0.300494659866672, 0.31543583114398643, 0.33385074872057885, 0.3502811560756527, 0.36563841230235994, 0.38367718091467395, 0.40049397718394175, 0.4155307217151858, 0.4336985141853802, 0.4502159614348784, 0.4656373882899061, 0.48359048226848245, 0.5004103506216779, 0.5153371858759783, 0.5337077301810496, 0.5502251774305478, 0.565572876308579, 0.5835170957143418, 0.6004400465753861, 0.6151668606908061, 0.6336302476120181, 0.6502203987911344, 0.6656524069258012, 0.683517778350506, 0.7003748519928195, 0.715447777765803, 0.7336756449076347, 0.7501961641246453, 0.7656513829133473, 0.7834515597205609, 0.8004352679126896, 0.8154955644276924, 0.8336729142465629, 0.8501674921717495, 0.8656534309266135, 0.8834996877121739, 0.9003625639597885, 0.9153276285505854, 0.9337490315083414, 0.9502961746766232, 0.9656421669642441, 0.9835836556158029]
54	篮球	False	inanimate	animate	left	0.977	[0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -1.0, 4.0, 7.0, 10.0, 10.0, 4.0, -14.0, -75.0, -121.0, -147.0, -150.0, -117.0, -50.0, 62.0, 215.0, 370.0, 451.0, 457.0, 436.0, 263.0, 76.0, -138.0, -375.0, -563.0, -665.0, -699.0, -701.0, -701.0, -701.0, -703.0, -709.0, -712.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -487.0, -481.0, -469.0, -448.0, -421.0, -381.0, -272.0, -187.0, -127.0, -94.0, -55.0, -4.0, 59.0, 124.0, 181.0, 216.0, 226.0, 243.0, 274.0, 303.0, 351.0, 411.0, 456.0, 482.0, 488.0, 489.0, 489.0, 489.0, 489.0, 488.0, 487.0]	[0.00014342821668833494, 0.005121429334394634, 0.015110540785826743, 0.03376336756628007, 0.04982888983795419, 0.06541791121708229, 0.08331093058222905, 0.10033355071209371, 0.11512180475983769, 0.13345753314206377, 0.1499988737050444, 0.16530868463451043, 0.18330069060903043, 0.20016015355940908, 0.21516651939600706, 0.23349542112555355, 0.2499463083804585, 0.26533974590711296, 0.28327065327903256, 0.30014615890104324, 0.31517983140656725, 0.33339370385510847, 0.3500067243585363, 0.3653069779393263, 0.38331263727741316, 0.4001717588980682, 0.41501223685918376, 0.43341486650751904, 0.44999648432713, 0.4653196072904393, 0.4833160506095737, 0.5001246549072675, 0.5151228287722915, 0.5333875598735176, 0.5500391509849578, 0.5652929833158851, 0.5832846479606815, 0.6001372842583805, 0.6151228288072161, 0.633403261192143, 0.6496647086460143, 0.6653097086236812, 0.68302660016343, 0.7001120256027207, 0.7151245354325511, 0.7333483065594919, 0.7498473218292929, 0.765312097966671, 0.783192829345353, 0.8000836949213408, 0.8148620503488928, 0.8333278265781701, 0.8497339992318302, 0.8653998205554672, 0.8832361786626279, 0.9001553748967126, 0.915177442075219, 0.9334162318264134, 0.9500251563149504]
55	新娘	True	inanimate	animate	right	0.866	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -27.0, -84.0, -168.0, -263.0, -398.0, -522.0, -660.0, -679.0, -675.0, -626.0, -506.0, -320.0, -88.0, 181.0, 448.0, 762.0, 828.0, 899.0, 909.0, 909.0, 909.0, 909.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -478.0, -438.0, -367.0, -278.0, -147.0, -12.0, 167.0, 227.0, 255.0, 295.0, 343.0, 388.0, 425.0, 462.0, 495.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0]	[0.012733838753774762, 0.01755107200006023, 0.023581402841955423, 0.042052299075294286, 0.05846222641412169, 0.07384166930569336, 0.09164662478724495, 0.10863750096177682, 0.12361690151738003, 0.14195501914946362, 0.15832330385455862, 0.1739191518863663, 0.19178827799623832, 0.20862009294796735, 0.22338889102684334, 0.24191781389527023, 0.2584707597270608, 0.27394133852794766, 0.29187838989309967, 0.30867504759225994, 0.3236459147883579, 0.34201543510425836, 0.3585205943672918, 0.3739089118898846, 0.3918220699415542, 0.40863374626496807, 0.42340868833707646, 0.4418311152840033, 0.4583451491780579, 0.4738580532721244, 0.491817973961588, 0.508599612978287, 0.5233342777355574, 0.5418300912715495, 0.5583963491371833, 0.5737679413869046, 0.5916838300763629, 0.608522130351048, 0.6236230455106124, 0.6418795845820569, 0.6583140878938138, 0.6738208479946479, 0.6916319474694319, 0.7085972236236557, 0.7233271097065881, 0.741820533934515, 0.7583574371528812, 0.7738218719605356, 0.7918196805985644, 0.8085955169517547, 0.8235759414965287, 0.8419297605287284, 0.8584362851106562]
56	沙发	False	inanimate	animate	left	0.773	[0.0, -5.0, -7.0, -7.0, -9.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -10.0, -9.0, -5.0, -2.0, 0.0, 2.0, 2.0, 2.0, -4.0, -17.0, -30.0, -38.0, -60.0, -73.0, -130.0, -189.0, -256.0, -316.0, -375.0, -434.0, -484.0, -528.0, -573.0, -631.0, -711.0, -731.0, -762.0, -773.0, -794.0, -819.0, -826.0]	[-490.0, -499.0, -503.0, -503.0, -505.0, -506.0, -506.0, -506.0, -506.0, -506.0, -506.0, -506.0, -506.0, -506.0, -506.0, -506.0, -506.0, -506.0, -506.0, -506.0, -503.0, -499.0, -491.0, -479.0, -463.0, -437.0, -394.0, -338.0, -276.0, -159.0, -118.0, 13.0, 99.0, 168.0, 224.0, 276.0, 324.0, 364.0, 394.0, 421.0, 451.0, 479.0, 484.0, 493.0, 496.0, 499.0, 500.0, 500.0]	[0.015088012791238725, 0.031287678983062506, 0.03646160522475839, 0.04676371905952692, 0.06355696340324357, 0.07845615071710199, 0.09678812441416085, 0.11329464899608865, 0.1286706785322167, 0.1466428872081451, 0.16353341145440936, 0.17843669472495094, 0.19686253496911377, 0.21314685174729675, 0.22867204382782802, 0.24665824719704688, 0.2635712993796915, 0.2782837775303051, 0.29669459915021434, 0.31328713963739574, 0.328649174538441, 0.34660192724550143, 0.36346036614850163, 0.3785435319878161, 0.3968615109915845, 0.4132352570304647, 0.428663510538172, 0.44659510056953877, 0.4634944994468242, 0.47844659339170903, 0.49669220979558304, 0.5132137530599721, 0.5286696545081213, 0.5464957726653665, 0.5634392035426572, 0.5782745614997111, 0.5966543218237348, 0.6131970277056098, 0.6287058358429931, 0.6466350365080871, 0.6634334008558653, 0.6784209933830425, 0.6967632070882246, 0.7132584676728584, 0.7286256225779653, 0.746395762078464, 0.7635105421068147, 0.7785001826705411]
57	酒精	False	animate	inanimate	right	0.865	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 8.0, 12.0, 12.0, 13.0, 15.0, 16.0, 16.0, 16.0, 16.0, 16.0, 3.0, -52.0, -136.0, -236.0, -336.0, -432.0, -528.0, -612.0, -712.0, -726.0, -726.0, -714.0, -644.0, -501.0, -308.0, -65.0, 185.0, 414.0, 596.0, 744.0, 831.0, 846.0, 846.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -488.0, -488.0, -488.0, -488.0, -477.0, -442.0, -370.0, -281.0, -189.0, -88.0, 19.0, 122.0, 217.0, 322.0, 338.0, 339.0, 347.0, 352.0, 354.0, 368.0, 402.0, 428.0, 467.0, 500.0, 534.0, 540.0, 540.0, 540.0]	[0.008707132830750197, 0.013660216645803303, 0.01793746097246185, 0.034403708239551634, 0.050792472960893065, 0.06615860381862149, 0.0841434418107383, 0.10093224880984053, 0.11567647091578692, 0.13426273770164698, 0.15079656895250082, 0.16614358517108485, 0.18392396467970684, 0.20103601407026872, 0.21594748931238428, 0.23435626295395195, 0.25077438226435333, 0.2662381344125606, 0.2840362632414326, 0.30099812609842047, 0.31594851333647966, 0.3343067696550861, 0.35077916097361594, 0.3661302732070908, 0.3839785779709928, 0.40098174213198945, 0.4159833292942494, 0.4342514737509191, 0.4507835982949473, 0.46615109452977777, 0.4840878045069985, 0.5009199608466588, 0.5159287160495296, 0.5341442951466888, 0.550676419690717, 0.5660862412187271, 0.5838420447544195, 0.6008919714950025, 0.615944417368155, 0.6341876444639638, 0.6504460198921151, 0.6661487051751465, 0.6840249992674217, 0.7008731982205063, 0.7159225720097311, 0.7341487325029448, 0.7506627663969994, 0.7660975052276626, 0.7840789298643358, 0.8010684407199733, 0.8159645560081117, 0.8343484122888185]
58	鸭子	True	inanimate	animate	right	0.876	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -35.0, -176.0, -294.0, -350.0, -472.0, -522.0, -568.0, -611.0, -629.0, -625.0, -567.0, -422.0, -217.0, 116.0, 309.0, 392.0, 583.0, 668.0, 707.0, 718.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -482.0, -397.0, -219.0, -92.0, -36.0, 95.0, 163.0, 234.0, 296.0, 328.0, 340.0, 362.0, 396.0, 425.0, 471.0, 493.0, 506.0, 537.0, 540.0, 540.0, 540.0]	[0.000946926127653569, 0.005409173027146608, 0.016768736648373306, 0.03529288084246218, 0.05163556558545679, 0.06703719508368522, 0.08505241171224043, 0.10182244540192187, 0.11664346745237708, 0.13514474232215434, 0.1516499015269801, 0.1670399257563986, 0.18502783571602777, 0.20186340535292402, 0.216784096613992, 0.23509559035301208, 0.2516335175605491, 0.26700101379537955, 0.28493840649025515, 0.3018084507784806, 0.3168090139515698, 0.33515191031619906, 0.35169495752779767, 0.3670197870815173, 0.3849865344236605, 0.40188115468481556, 0.41687386721605435, 0.4351867262739688, 0.4516229362343438, 0.4670740590663627, 0.4849916544626467, 0.5018217627657577, 0.5167888752766885, 0.5351423529791646, 0.5516065522679128, 0.56707030441612, 0.5849674197961576, 0.6019490799517371, 0.6168315419345163, 0.6350856916978955, 0.6516884721932001, 0.6670225177658722, 0.6849462571553886, 0.7018913946812972, 0.7165444808197208, 0.7353048275108449, 0.7516741362051107, 0.7669948698021472, 0.7848889132146724, 0.8017838747473434, 0.816683744720649, 0.8350798890460283, 0.8513334857998416]
59	花瓶	False	animate	inanimate	right	0.934	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.0, -26.0, -76.0, -155.0, -262.0, -373.0, -465.0, -512.0, -543.0, -559.0, -559.0, -559.0, -557.0, -557.0, -561.0, -568.0, -568.0, -542.0, -454.0, -297.0, 42.0, 286.0, 411.0, 716.0, 837.0, 891.0, 902.0, 904.0, 904.0, 904.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -493.0, -493.0, -494.0, -494.0, -494.0, -494.0, -494.0, -494.0, -494.0, -494.0, -494.0, -494.0, -485.0, -448.0, -389.0, -310.0, -222.0, -129.0, -38.0, 37.0, 112.0, 178.0, 202.0, 218.0, 233.0, 251.0, 271.0, 287.0, 292.0, 300.0, 303.0, 303.0, 305.0, 321.0, 326.0, 355.0, 371.0, 383.0, 389.0, 391.0, 395.0, 396.0]	[0.016444675042293966, 0.02073727938113734, 0.031190945126581937, 0.04955773480469361, 0.06597209942992777, 0.08140137692680582, 0.09934900962980464, 0.1162439712206833, 0.1310666999197565, 0.14951199613278732, 0.16600930475397035, 0.1814105929224752, 0.1991892657824792, 0.21627844584872946, 0.23125682241516188, 0.2496178093715571, 0.2659891661023721, 0.28133072098717093, 0.29910427384311333, 0.3161408886080608, 0.3311544224852696, 0.34940447623375803, 0.3660219340818003, 0.3813897715881467, 0.39910598046844825, 0.41611904330784455, 0.4312179104308598, 0.449489809514489, 0.46604514471255243, 0.4812692810664885, 0.4992664070450701, 0.5160835447022691, 0.5310448545496911, 0.5493730736197904, 0.5659055394935422, 0.581405131611973, 0.5992100870935246, 0.6161456672707573, 0.6311824118020013, 0.6493754629627801, 0.6658461475744843, 0.6813180916942656, 0.6992018950986676, 0.716114264621865, 0.7311875317827798, 0.7494382681907155, 0.7658400035579689, 0.7813245769939385, 0.7992216923739761, 0.8161050486378372, 0.8312448757351376, 0.8494072069297545, 0.8659669794142246, 0.8813870409503579, 0.8992691377061419, 0.916128259326797]
60	番茄	False	animate	inanimate	right	0.981	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -23.0, -29.0, -29.0, -28.0, -27.0, -27.0, -27.0, -27.0, -27.0, -27.0, -27.0, -27.0, -27.0, -27.0, -27.0, -80.0, -154.0, -251.0, -365.0, -487.0, -578.0, -646.0, -647.0, -636.0, -516.0, -362.0, -140.0, 86.0, 309.0, 503.0, 666.0, 777.0, 833.0, 851.0, 856.0, 857.0, 857.0, 857.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -502.0, -517.0, -521.0, -524.0, -525.0, -525.0, -525.0, -525.0, -525.0, -525.0, -525.0, -525.0, -525.0, -525.0, -519.0, -422.0, -354.0, -267.0, -158.0, -33.0, 77.0, 184.0, 201.0, 223.0, 257.0, 279.0, 288.0, 290.0, 308.0, 330.0, 363.0, 395.0, 414.0, 424.0, 429.0, 431.0, 433.0, 433.0]	[0.012913721322547644, 0.017617631994653493, 0.023890991986263543, 0.04223388829268515, 0.059086524590384215, 0.07409527979325503, 0.09238526952685788, 0.10896210867213085, 0.12430980760836974, 0.14235301356529817, 0.15925309510203078, 0.1741836850414984, 0.19238970684818923, 0.20875287154922262, 0.22431663423776627, 0.24230113090015948, 0.25927323376527056, 0.2738996959524229, 0.292387317516841, 0.30899385269731283, 0.324320730229374, 0.34206902445293963, 0.35919609252596274, 0.3741024477640167, 0.39237741887336597, 0.4089252447010949, 0.42439070355612785, 0.4423376535414718, 0.4593329670606181, 0.47411883174208924, 0.4923948268406093, 0.5089481140603311, 0.5243500848882832, 0.5422625602805056, 0.559219985792879, 0.5740689971134998, 0.5924269121605903, 0.6088620981317945, 0.624357252905611, 0.6421598190208897, 0.6590564872603863, 0.6738403040217236, 0.6922944749239832, 0.7088774581206962, 0.7242715783067979, 0.7419481925317086, 0.7591585458721966, 0.7740932317683473, 0.7924692374654114, 0.8088958900771104, 0.8243947995360941, 0.8421727896784432, 0.8590899379341863, 0.8740754824830219, 0.8923002775991336, 0.9088487861445174, 0.9242825009860098, 0.9421055470593274, 0.9591844871756621, 0.9738406453398056]
61	镜子	False	animate	inanimate	right	0.852	[0.0, 3.0, 5.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 9.0, -1.0, -35.0, -99.0, -201.0, -384.0, -513.0, -563.0, -658.0, -685.0, -685.0, -663.0, -585.0, -440.0, -219.0, 14.0, 250.0, 554.0, 679.0, 718.0, 761.0, 767.0, 769.0, 771.0, 772.0, 772.0]	[-490.0, -500.0, -507.0, -512.0, -516.0, -518.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -520.0, -510.0, -491.0, -450.0, -384.0, -301.0, -150.0, -36.0, 7.0, 133.0, 183.0, 205.0, 221.0, 238.0, 251.0, 253.0, 260.0, 285.0, 332.0, 355.0, 369.0, 400.0, 412.0, 423.0, 429.0, 429.0, 429.0]	[0.015203724557068199, 0.020423730777110904, 0.02850376657443121, 0.046924828202463686, 0.06373923516366631, 0.07871146773686633, 0.09702944674063474, 0.11351992870913818, 0.12895773950731382, 0.14686236425768584, 0.16371704853372648, 0.17872136639198288, 0.19709020404843614, 0.2135328993317671, 0.22896354214753956, 0.24674733501160517, 0.2637289951671846, 0.2787408223375678, 0.2970994200441055, 0.3135103713721037, 0.32894476887304336, 0.34688898822059855, 0.363720461842604, 0.3787029344239272, 0.3971192173776217, 0.4136018486460671, 0.4289440861903131, 0.4469487214810215, 0.46381296310573816, 0.47857152117649093, 0.4970410520909354, 0.5135124193620868, 0.5290229341480881, 0.5469046895159408, 0.5637539125164039, 0.5787985076312907, 0.5970625560730696, 0.6134758967091329, 0.6289072222425602, 0.6467282203375362, 0.6636160139460117, 0.6787763210013509, 0.6969898521201685, 0.7132629049010575, 0.729000064835418, 0.746859633596614, 0.7637378698564135, 0.7788565342780203, 0.7970448067644611, 0.8134567820816301, 0.8290045021567494, 0.8465715484926477]
62	病人	True	inanimate	animate	right	0.965	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 6.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 0.0, -21.0, -71.0, -138.0, -254.0, -324.0, -353.0, -420.0, -456.0, -489.0, -515.0, -534.0, -550.0, -578.0, -594.0, -634.0, -663.0, -664.0, -650.0, -632.0, -628.0, -628.0, -636.0, -664.0, -689.0, -701.0, -697.0, -587.0, -209.0, 106.0, 265.0, 696.0, 877.0, 959.0, 959.0, 959.0, 959.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -480.0, -452.0, -400.0, -329.0, -203.0, -115.0, -74.0, 36.0, 102.0, 160.0, 199.0, 223.0, 245.0, 280.0, 298.0, 334.0, 355.0, 358.0, 372.0, 386.0, 393.0, 394.0, 396.0, 396.0, 396.0, 398.0, 404.0, 428.0, 467.0, 467.0, 467.0, 467.0, 469.0, 478.0, 481.0, 481.0, 481.0]	[0.007924797537270933, 0.012074041995219886, 0.01654379814863205, 0.03303359739948064, 0.04943635675590485, 0.06474002369213849, 0.08259276580065489, 0.09967443655477837, 0.11430601874599233, 0.1328298216103576, 0.14926739688962698, 0.16475026367697865, 0.18265215773135424, 0.1995228846790269, 0.2145336878602393, 0.23286668554646894, 0.24925681558670476, 0.2647291010362096, 0.2826661524013616, 0.29946212738286704, 0.31451832788297907, 0.3328209469327703, 0.3492964102188125, 0.36466731975087896, 0.3825893524917774, 0.39948533807182685, 0.41449545859359205, 0.4328352829325013, 0.44924930622801185, 0.46475197037216276, 0.48260471248067915, 0.499392154160887, 0.5142251228098758, 0.5327141096931882, 0.549230191623792, 0.5646666371030733, 0.5823473473428749, 0.5994925060658716, 0.6141886001569219, 0.6327687230077572, 0.6492417969275266, 0.6647308077081107, 0.6825845738057978, 0.6993604101589881, 0.7144435759400949, 0.732688851072453, 0.7492339462623931, 0.7646652717376128, 0.7823685099720024, 0.7994331141235307, 0.8145128665491939, 0.8327240083599463, 0.8494281647726893, 0.864636599784717, 0.8825487338472158, 0.8995163993677124, 0.914477709273342, 0.9327704296447337]
