trialIndex	stimulus	isAnimate	left_option	right_option	response	response_time	xTrajectory	yTrajectory	tTrajectory
21	犯人	True	inanimate	animate	right	1.015	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -4.0, -5.0, -5.0, -5.0, -5.0, -3.0, 3.0, 26.0, 59.0, 101.0, 145.0, 186.0, 240.0, 311.0, 410.0, 458.0, 485.0, 582.0, 656.0, 704.0, 734.0, 748.0, 751.0, 751.0, 750.0, 747.0, 739.0, 732.0, 732.0, 729.0, 728.0, 728.0, 727.0, 726.0, 726.0, 726.0, 726.0, 726.0, 726.0, 726.0, 726.0, 726.0, 726.0, 726.0, 726.0]	[-490.0, -490.0, -490.0, -490.0, -489.0, -489.0, -489.0, -488.0, -488.0, -488.0, -488.0, -488.0, -488.0, -488.0, -488.0, -488.0, -488.0, -486.0, -473.0, -443.0, -426.0, -419.0, -391.0, -368.0, -330.0, -288.0, -237.0, -186.0, -136.0, -76.0, -21.0, 38.0, 65.0, 80.0, 147.0, 198.0, 247.0, 293.0, 320.0, 334.0, 342.0, 348.0, 353.0, 364.0, 372.0, 375.0, 380.0, 383.0, 389.0, 391.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0]	[0.013784115784801543, 0.019286402559373528, 0.026122618379304186, 0.04454196704318747, 0.0609877287351992, 0.07632927841041237, 0.09429124093730934, 0.11111554084345698, 0.12609834960312583, 0.14432347984984517, 0.16107405183720402, 0.17631968695786782, 0.19406968174735084, 0.21104075480252504, 0.22612255011335947, 0.244339488359401, 0.2607285887643229, 0.27631555681000464, 0.294339300628053, 0.3111021606018767, 0.3261286599736195, 0.3443657368479762, 0.36085996782639995, 0.3763093786837999, 0.3942054639919661, 0.4110478545189835, 0.4258500981668476, 0.44431996409548447, 0.4608189737191424, 0.4763001285609789, 0.49416071522864513, 0.5109973031212576, 0.5260794397618156, 0.5442892100254539, 0.5606772864412051, 0.5762970224313904, 0.594139518449083, 0.6110689488996286, 0.6258657312137075, 0.6441075867624022, 0.6608349481248297, 0.6763010843133088, 0.6941616709518712, 0.7110675494477618, 0.7259650249616243, 0.7443106457067188, 0.760624994232785, 0.7762689648661762, 0.7941565168439411, 0.8110326993337367, 0.8260595400643069, 0.844297982257558, 0.8605792214802932, 0.8763126213452779, 0.8940790001361165, 0.9110091132461093, 0.9260946632130072, 0.9441870149457827, 0.960805491078645, 0.9763221445318777, 0.9941417712543625, 1.011074615031248]
22	乞丐	True	inanimate	animate	right	0.751	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -3.0, -3.0, -3.0, 7.0, 33.0, 84.0, 97.0, 146.0, 267.0, 355.0, 398.0, 519.0, 604.0, 681.0, 724.0, 742.0, 750.0, 752.0, 752.0, 752.0, 752.0, 752.0, 752.0, 752.0, 752.0, 752.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -481.0, -466.0, -451.0, -411.0, -349.0, -229.0, -203.0, -142.0, -45.0, 6.0, 33.0, 131.0, 214.0, 293.0, 339.0, 365.0, 376.0, 380.0, 380.0, 380.0, 380.0, 380.0, 382.0, 385.0, 385.0, 385.0]	[0.014985949062975124, 0.02026363875484094, 0.028072653425624594, 0.046457868797006086, 0.06328558202949353, 0.07826463613309897, 0.09653038496617228, 0.11305670122965239, 0.12846071482636034, 0.14646431998698972, 0.16323537193238735, 0.17803010626812465, 0.19649894820759073, 0.2130832910479512, 0.22852724060066976, 0.24643697921419516, 0.2632169058197178, 0.27827207717928104, 0.29653885003062896, 0.31312319287098944, 0.3284459692367818, 0.3463359105226118, 0.36324622633401304, 0.37802901401300915, 0.39636917342431843, 0.4129002683330327, 0.42847324174363166, 0.44640687364153564, 0.4631342350039631, 0.47823446229449473, 0.4963711872987915, 0.5129790821229108, 0.5284677462768741, 0.5463409622607287, 0.5632331874221563, 0.5780081244301982, 0.5962571479612961, 0.6129807546385564, 0.6284769281337503, 0.6463341014750767, 0.6632198412844446, 0.6782203993643634, 0.696387161675375, 0.7129820858535822, 0.7285697365587112, 0.7461323395837098]
23	牙齿	False	animate	inanimate	right	0.999	[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 5.0, 20.0, 52.0, 124.0, 229.0, 353.0, 479.0, 596.0, 696.0, 825.0, 917.0, 934.0, 950.0, 954.0, 954.0, 950.0, 932.0, 921.0, 892.0, 842.0, 711.0, 654.0, 431.0, 260.0, 122.0, 11.0, -81.0, -150.0, -181.0, -183.0, -168.0, -136.0, -79.0, 32.0, 273.0, 470.0, 632.0, 770.0, 865.0, 899.0, 904.0, 904.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -477.0, -439.0, -368.0, -255.0, -137.0, -31.0, 44.0, 111.0, 172.0, 186.0, 196.0, 216.0, 240.0, 254.0, 265.0, 275.0, 288.0, 293.0, 299.0, 307.0, 312.0, 312.0, 302.0, 289.0, 289.0, 289.0, 290.0, 302.0, 312.0, 315.0, 326.0, 343.0, 368.0, 388.0, 392.0, 392.0, 392.0, 392.0, 396.0, 396.0, 398.0, 398.0]	[0.016456274752272293, 0.021847969648661092, 0.031210731802275404, 0.0490696117922198, 0.06753504040534608, 0.0813641439017374, 0.09923428785987198, 0.11611081170849502, 0.13092431935365312, 0.14923922013258561, 0.16600993077736348, 0.18144466434023343, 0.1993233416287694, 0.21612716154777445, 0.23106389038730413, 0.24927297796239145, 0.26580953420489095, 0.28140264624380507, 0.29930146218976006, 0.3160977727966383, 0.3309932003321592, 0.34938285301905125, 0.3657692227861844, 0.3814855560194701, 0.3992328201420605, 0.41604176006512716, 0.4311228727165144, 0.4494046641921159, 0.4659733057487756, 0.48137493000831455, 0.4994198364438489, 0.5161106751766056, 0.5311467318970244, 0.5494670940097421, 0.5657981678086799, 0.581391962536145, 0.5992057865660172, 0.616061489097774, 0.6312221323314589, 0.6494110812491272, 0.6659080428944435, 0.6814687282894738, 0.6991975604614709, 0.7160355136729777, 0.7311200396507047, 0.7493690631818026, 0.7656318704248406, 0.7813680009567179, 0.7990149132092483, 0.8160641514987219, 0.8311411681643222, 0.8493434290867299, 0.8658799853292294, 0.8813713801500853, 0.8992572254501283, 0.9160603627096862, 0.931080376758473, 0.9493437362834811, 0.9659451457846444, 0.981389095337363]
24	厨师	True	animate	inanimate	left	0.913	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -10.0, -28.0, -48.0, -78.0, -89.0, -108.0, -110.0, -110.0, -110.0, -110.0, -110.0, -110.0, -110.0, -110.0, -111.0, -115.0, -118.0, -123.0, -123.0, -123.0, -125.0, -125.0, -124.0, -121.0, -112.0, -103.0, -100.0, -128.0, -159.0, -310.0, -447.0, -567.0, -669.0, -745.0, -799.0, -834.0, -843.0, -845.0, -847.0, -847.0, -847.0, -847.0, -847.0, -847.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -488.0, -486.0, -486.0, -496.0, -499.0, -503.0, -503.0, -503.0, -503.0, -503.0, -503.0, -503.0, -503.0, -503.0, -503.0, -499.0, -492.0, -467.0, -417.0, -366.0, -324.0, -285.0, -246.0, -211.0, -179.0, -132.0, -79.0, -6.0, 19.0, 115.0, 179.0, 220.0, 246.0, 279.0, 304.0, 325.0, 333.0, 338.0, 346.0, 365.0, 369.0, 375.0, 375.0, 375.0]	[0.015299292659619823, 0.020618624956114218, 0.028859084442956373, 0.0471347319544293, 0.06395561850513332, 0.07889576067100279, 0.09721475746482611, 0.11377452433225699, 0.12915737528237514, 0.14712240983499214, 0.1638825391419232, 0.17868410013034008, 0.19716830205288716, 0.21370383427711204, 0.2291187705413904, 0.24706776242237538, 0.26386100103263743, 0.2789131003955845, 0.2971942092117388, 0.31376012007240206, 0.3291849549859762, 0.347080698935315, 0.36393844947451726, 0.37865809054346755, 0.39700746597372927, 0.4137184433348011, 0.42913303824025206, 0.44711206742795184, 0.4638523994362913, 0.478722909669159, 0.4970801357412711, 0.5137863344571088, 0.5291725987335667, 0.5468533029488754, 0.5638035546871834, 0.5789348433027044, 0.5970739576150663, 0.613640209834557, 0.6290746020677034, 0.6470106233027764, 0.6638038619130384, 0.6789337851514574, 0.6971015714516398, 0.7136179890658241, 0.7291715064784512, 0.7467423014750239, 0.7637717424659058, 0.7789016657334287, 0.797084812016692, 0.8136271709227003, 0.829130853730021, 0.8469501390936784, 0.8638655748800375, 0.8789214288990479, 0.8972305270435754]
25	苍蝇	True	inanimate	animate	right	0.84	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.0, -8.0, -11.0, -12.0, -3.0, 30.0, 86.0, 151.0, 206.0, 267.0, 309.0, 345.0, 355.0, 362.0, 373.0, 398.0, 453.0, 530.0, 603.0, 666.0, 721.0, 753.0, 767.0, 770.0, 770.0, 770.0, 770.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -472.0, -448.0, -427.0, -405.0, -382.0, -352.0, -301.0, -237.0, -161.0, -92.0, -17.0, 43.0, 111.0, 142.0, 177.0, 205.0, 231.0, 249.0, 273.0, 294.0, 326.0, 365.0, 400.0, 421.0, 427.0, 427.0, 427.0, 427.0]	[0.001616279681911692, 0.006946875975700095, 0.018057262699585408, 0.03602093190420419, 0.05356646826840006, 0.06832843463052996, 0.08621018394478597, 0.1030634971393738, 0.11798213532892987, 0.13624754283227958, 0.15290936827659607, 0.168349904473871, 0.18606678998912685, 0.20305629502399825, 0.21812238902202807, 0.2363437645835802, 0.2529202567820903, 0.26835157701862045, 0.28629647291381843, 0.3030405595782213, 0.31803565632435493, 0.3364372556679882, 0.352785054827109, 0.36840206015040167, 0.3860807163582649, 0.4030507654242683, 0.41813256073510274, 0.43637168561690487, 0.45269832212943584, 0.46833819677704014, 0.48618547143996693, 0.5029732487164438, 0.5180666493542958, 0.5362890489341225, 0.5528259465063456, 0.5682944720319938, 0.586073480109917, 0.6029336199571844, 0.6181229351495858, 0.6364610465825535, 0.6526323765865527, 0.6683852324495092, 0.6859382781549357, 0.7029980977531523, 0.7181317756767385, 0.7362988793174736, 0.7527698996418621, 0.7683507236943115, 0.7861638650647365, 0.8030530182295479]
26	黑板	False	inanimate	animate	left	1.331	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 4.0, 5.0, 6.0, 11.0, 15.0, 26.0, 43.0, 73.0, 95.0, 116.0, 138.0, 173.0, 221.0, 292.0, 345.0, 409.0, 464.0, 538.0, 597.0, 663.0, 684.0, 701.0, 710.0, 714.0, 715.0, 715.0, 715.0, 714.0, 714.0, 713.0, 713.0, 713.0, 711.0, 711.0, 711.0, 710.0, 708.0, 700.0, 688.0, 646.0, 525.0, 342.0, 128.0, -158.0, -336.0, -497.0, -616.0, -681.0, -699.0, -705.0, -708.0, -711.0, -712.0, -716.0, -719.0, -719.0, -719.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -487.0, -486.0, -483.0, -479.0, -472.0, -461.0, -440.0, -417.0, -381.0, -360.0, -338.0, -318.0, -282.0, -221.0, -130.0, -51.0, 36.0, 89.0, 144.0, 184.0, 239.0, 260.0, 279.0, 291.0, 297.0, 300.0, 306.0, 311.0, 316.0, 318.0, 322.0, 329.0, 350.0, 364.0, 370.0, 373.0, 374.0, 377.0, 381.0, 384.0, 389.0, 399.0, 419.0, 428.0, 430.0, 432.0, 445.0, 461.0, 469.0, 473.0, 474.0, 474.0, 474.0, 474.0, 473.0, 473.0, 473.0, 473.0]	[0.013034890027483925, 0.0181156306352932, 0.024038439558353275, 0.04242911626351997, 0.05930871207965538, 0.07413621435989626, 0.09255897635011934, 0.1089473941246979, 0.1245589381433092, 0.1424437594250776, 0.15928341931430623, 0.17432732667657547, 0.19260365684749559, 0.2091064211272169, 0.22452169872121885, 0.24243143730564043, 0.25925334787461907, 0.2743798578158021, 0.292600550717907, 0.30913915496785194, 0.32462338177720085, 0.34245939247193746, 0.35926014042343013, 0.37437948235310614, 0.39263055386254564, 0.408980401000008, 0.4246131076652091, 0.44225694792112336, 0.45925430362694897, 0.4742835336655844, 0.4925472345203161, 0.5090824254148174, 0.5245427589397877, 0.5424576175573748, 0.5592017042217776, 0.5743387954717036, 0.5925550510291941, 0.6089537087827921, 0.624547844810877, 0.6423623515293002, 0.6592013287590817, 0.6742800520732999, 0.6924997209571302, 0.7089284160174429, 0.7245304026873782, 0.7424865625798702, 0.7591907132882625, 0.7743179058888927, 0.792783334502019, 0.8088369046454318, 0.8245624538685661, 0.8424052912159823, 0.8591476712026633, 0.8742608691682108, 0.8924559620791115, 0.9091491901490372, 0.9245088304451201, 0.9423718064499553, 0.9591834770399146, 0.9743543602526188, 0.9927190956368577, 1.0088095297396649, 1.0245593136060052, 1.0421707272180356, 1.059165010927245, 1.0740778464532923, 1.0923913818842266, 1.108994156733388, 1.124513882183237, 1.1423707141948398, 1.1587154413282406, 1.1740911242959555, 1.1927709099836648, 1.2087906881642994, 1.2245647066738456, 1.2423812613706104, 1.259164260001853, 1.2742965725774411, 1.29257870541187, 1.3089858964667656, 1.324530880578095]
27	金鱼	True	inanimate	animate	right	1.237	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, 1.0, 4.0, 8.0, 13.0, 20.0, 32.0, 47.0, 54.0, 58.0, 66.0, 71.0, 80.0, 93.0, 120.0, 158.0, 204.0, 277.0, 306.0, 397.0, 422.0, 455.0, 493.0, 511.0, 525.0, 538.0, 554.0, 575.0, 613.0, 665.0, 716.0, 748.0, 754.0, 756.0, 760.0, 764.0, 766.0, 766.0, 769.0, 775.0, 780.0, 785.0, 786.0, 787.0, 787.0, 787.0, 787.0, 787.0, 787.0, 787.0, 787.0, 787.0, 787.0, 787.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -487.0, -484.0, -483.0, -482.0, -478.0, -477.0, -467.0, -460.0, -454.0, -446.0, -435.0, -424.0, -410.0, -387.0, -344.0, -296.0, -283.0, -278.0, -268.0, -259.0, -248.0, -228.0, -196.0, -155.0, -125.0, -87.0, -71.0, -28.0, -19.0, -5.0, 17.0, 27.0, 37.0, 54.0, 77.0, 101.0, 134.0, 179.0, 227.0, 261.0, 271.0, 274.0, 289.0, 303.0, 319.0, 336.0, 352.0, 375.0, 394.0, 408.0, 416.0, 421.0, 424.0, 424.0, 424.0, 424.0, 424.0, 424.0, 424.0, 424.0, 424.0, 424.0]	[0.013303860381711274, 0.018484270171029493, 0.024252796632936224, 0.04300323821371421, 0.05951965582789853, 0.0748984107922297, 0.09283204269013368, 0.10969900921918452, 0.12442103962530382, 0.14269805245567113, 0.1594301924633328, 0.17494718727539293, 0.19270127805066295, 0.20959213786409236, 0.22439438151195645, 0.24290998606011271, 0.259463608963415, 0.2749259904958308, 0.2927783851628192, 0.309635794343194, 0.32463020842988044, 0.34295398389804177, 0.35944923883653246, 0.3749454123317264, 0.39266434582532384, 0.40960913625895046, 0.4246629422705155, 0.442879197828006, 0.4594273593975231, 0.47487165027996525, 0.49277865822659805, 0.5095592675206717, 0.5244215857528616, 0.5428197717701551, 0.5594413199287374, 0.5749163307773415, 0.5925912323291413, 0.6095322680776007, 0.6246539993444458, 0.6428112043358851, 0.6593023632885888, 0.6749279019422829, 0.692744115338428, 0.709552713931771, 0.7246604505344294, 0.7429033300722949, 0.7594098490371834, 0.7748698412324302, 0.7925321134680416, 0.8095803277683444, 0.8243832540756557, 0.8427636907726992, 0.8593534949468449, 0.874859225761611, 0.8927024044387508, 0.9095406990090851, 0.9246767662407365, 0.94282407258288, 0.9593473168206401, 0.9749168769048993, 0.9924760666035581, 1.0095495395362377, 1.0246664921287447, 1.0427953664620873, 1.0594653839070816, 1.074945856060367, 1.0928474026732147, 1.1096580492740031, 1.1245691781223286, 1.1427656363812275, 1.1592042300617322, 1.1748877953214105, 1.1927292673499323, 1.2095781432290096, 1.2246438958973158]
28	燕子	True	animate	inanimate	left	1.531	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.0, -15.0, -23.0, -31.0, -44.0, -49.0, -60.0, -63.0, -53.0, -39.0, 23.0, 73.0, 153.0, 256.0, 367.0, 454.0, 519.0, 551.0, 567.0, 580.0, 585.0, 587.0, 596.0, 603.0, 613.0, 621.0, 635.0, 651.0, 668.0, 688.0, 704.0, 719.0, 726.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 727.0, 661.0, 495.0, 257.0, -20.0, -320.0, -671.0, -749.0, -861.0, -911.0, -923.0, -923.0, -924.0, -924.0, -924.0, -924.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -481.0, -460.0, -443.0, -429.0, -401.0, -390.0, -374.0, -364.0, -338.0, -317.0, -200.0, -117.0, -21.0, 72.0, 154.0, 213.0, 256.0, 280.0, 297.0, 311.0, 319.0, 324.0, 344.0, 354.0, 364.0, 369.0, 376.0, 386.0, 396.0, 406.0, 413.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 417.0, 418.0, 425.0, 436.0, 440.0, 440.0, 436.0, 388.0, 371.0, 351.0, 347.0, 347.0, 347.0, 348.0, 348.0, 348.0, 348.0]	[0.007677669782424346, 0.012653621146455407, 0.017510788689833134, 0.032587805355433375, 0.04872978074126877, 0.06425906351068988, 0.08204728757846169, 0.0990507872775197, 0.11387385224225, 0.13212560644024052, 0.14874135190621018, 0.16427712002769113, 0.1821902719384525, 0.19911219307687134, 0.21415814841748215, 0.2323651880142279, 0.24865598455653526, 0.26425421657040715, 0.28219501647981815, 0.29907017498044297, 0.3138010800466873, 0.33217434876132756, 0.3489457420655526, 0.3642739797651302, 0.38200247057829984, 0.39900119160301983, 0.41406660294160247, 0.432197866612114, 0.4488402360584587, 0.46424493231461383, 0.48207548167556524, 0.4989755575079471, 0.513829001080012, 0.5320940672536381, 0.5488958391943015, 0.5642489941965323, 0.5820891008770559, 0.5989529953803867, 0.6140225027338602, 0.6322083796549123, 0.6488026211736724, 0.6642533973790705, 0.6820590294373687, 0.6990164491871838, 0.714001305954298, 0.7322547668009065, 0.7487773284083232, 0.764241416589357, 0.7820450006693136, 0.7989590711076744, 0.814053495763801, 0.8321519914607052, 0.848751352954423, 0.8642625451029744, 0.8821453184064012, 0.8991276554588694, 0.9141248002124485, 0.9322420692187734, 0.9488557667064015, 0.9642785536125302, 0.9821128576586489, 0.9989494455221575, 1.0140718594775535, 1.0321662591886707, 1.0488775778794661, 1.064268620830262, 1.081847266497789, 1.0989466807222925, 1.1140284760622308, 1.1322078676603269, 1.1488396557979286, 1.16426517337095, 1.1820489601232111, 1.1989602999237832, 1.2140714498527814, 1.2322508414799813, 1.2488348429906182, 1.2642306646157522, 1.2821666858508252, 1.2990141963819042, 1.3138102960365359, 1.3320821888919454, 1.3487508409598377, 1.364249062462477, 1.3820936064585112, 1.3989568183314987, 1.413785685930634, 1.4320237868232653, 1.4488743693509605, 1.464241518988274, 1.4820775296830107, 1.4991076533333398]
29	黑狗	True	animate	inanimate	left	1.195	[0.0, 2.0, 3.0, 3.0, 5.0, 8.0, 13.0, 26.0, 30.0, 35.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 38.0, 32.0, 20.0, 3.0, -4.0, -17.0, -24.0, -31.0, -33.0, -17.0, 7.0, 52.0, 109.0, 163.0, 201.0, 287.0, 318.0, 398.0, 421.0, 426.0, 426.0, 413.0, 338.0, 229.0, 91.0, -60.0, -232.0, -470.0, -529.0, -604.0, -616.0, -621.0, -621.0, -621.0, -621.0, -621.0, -621.0, -621.0, -621.0, -621.0, -621.0, -621.0, -621.0, -621.0, -621.0, -621.0, -628.0, -663.0, -691.0, -704.0, -704.0, -704.0]	[-490.0, -488.0, -488.0, -488.0, -487.0, -486.0, -483.0, -474.0, -472.0, -470.0, -469.0, -469.0, -469.0, -469.0, -469.0, -469.0, -469.0, -469.0, -469.0, -469.0, -469.0, -458.0, -396.0, -346.0, -314.0, -252.0, -228.0, -202.0, -172.0, -128.0, -79.0, -16.0, 47.0, 109.0, 150.0, 217.0, 230.0, 258.0, 269.0, 274.0, 279.0, 290.0, 312.0, 332.0, 353.0, 370.0, 387.0, 392.0, 392.0, 392.0, 392.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 390.0, 386.0, 384.0, 383.0, 383.0]	[0.012886410200735554, 0.017428868770366535, 0.024026151571888477, 0.042121575272176415, 0.05915272294078022, 0.07388772399281152, 0.09239035789505579, 0.10886274353833869, 0.12435038370313123, 0.14220346105867065, 0.15913493948755786, 0.17399282040423714, 0.19226266525220126, 0.20886407475336455, 0.22436263755662367, 0.24220854690065607, 0.2591058920661453, 0.2740173622441944, 0.29243124957429245, 0.30896780581679195, 0.3243868380668573, 0.3424139952112455, 0.35917480717762373, 0.37425250650267117, 0.3924243887886405, 0.408950363722397, 0.42434857465559617, 0.44223510261508636, 0.4591034344630316, 0.4739510754006915, 0.49233082943828776, 0.5088588523503859, 0.5243239645496942, 0.5422251698328182, 0.5590126057795715, 0.5740845024411101, 0.5924113498767838, 0.6088339009147603, 0.6243491890490986, 0.6422094343870413, 0.6591183848504443, 0.6738800098828506, 0.6922454279265366, 0.7089557226281613, 0.7243395975965541, 0.7422063282574527, 0.7589978601899929, 0.7741110581264365, 0.7923092230630573, 0.8086181102553383, 0.8243419528007507, 0.8423428272944875, 0.8590968126081862, 0.8742820317856967, 0.8924986287020147, 0.9088686144677922, 0.9243572786508594, 0.9422407346137334, 0.959095071797492, 0.974138296500314, 0.9922688775113784, 1.0089190976286773, 1.0243493938469328, 1.0422191965044476, 1.0591462376178242, 1.0739832972176373, 1.0925036804401316, 1.1087443010183051, 1.124358575703809, 1.1422102877113502, 1.1590519955789205, 1.174181236186996]
30	黑狗	True	inanimate	animate	right	0.948	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 8.0, 43.0, 60.0, 109.0, 157.0, 198.0, 259.0, 322.0, 376.0, 418.0, 441.0, 444.0, 442.0, 427.0, 393.0, 264.0, 144.0, 4.0, -142.0, -282.0, -386.0, -454.0, -476.0, -480.0, -480.0, -480.0, -481.0, -481.0, -473.0, -395.0, -228.0, -4.0, 217.0, 449.0, 648.0, 786.0, 846.0, 855.0, 855.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -481.0, -462.0, -416.0, -312.0, -278.0, -183.0, -98.0, -21.0, 63.0, 146.0, 217.0, 266.0, 301.0, 326.0, 343.0, 355.0, 368.0, 388.0, 406.0, 427.0, 446.0, 461.0, 468.0, 475.0, 477.0, 478.0, 478.0, 478.0, 478.0, 478.0, 478.0, 478.0, 478.0, 478.0, 478.0, 478.0, 478.0, 477.0, 477.0, 477.0, 477.0]	[0.011856608762172982, 0.017106650513596833, 0.021638527745380998, 0.040094057709211484, 0.05667225655633956, 0.07181753980694339, 0.09028330974979326, 0.10685570596251637, 0.12224743157275952, 0.1401377141883131, 0.15707533661043271, 0.17174104708828963, 0.19015322776976973, 0.20677853058441542, 0.22219619748648256, 0.23992810162599199, 0.2569326253142208, 0.2720963405445218, 0.29018562025157735, 0.30684198436210863, 0.3221306274353992, 0.3400690380076412, 0.35689402057323605, 0.3719464612659067, 0.3901347275241278, 0.4067016624030657, 0.4222285558353178, 0.44001029460923746, 0.4568731651233975, 0.4719768057402689, 0.4901022667763755, 0.506614588375669, 0.5222008737619035, 0.5399242445710115, 0.5569000963005237, 0.5720112462295219, 0.5902005365060177, 0.606664388848003, 0.6222312182362657, 0.6398433145368472, 0.6568683182122186, 0.6717855910537764, 0.6902100596926175, 0.7064513629593421, 0.7222035361337475, 0.7399211043084506, 0.7569925292627886, 0.7719685113697778, 0.790113087015925, 0.8067035738495179, 0.8221959926886484, 0.8398381262668408, 0.8568945325678214, 0.8719688185665291, 0.8902676767029334, 0.9067294810374733, 0.9222167798725422, 0.9400766838516574]
